poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,bias,rightcall,comment
56593,91101,8273,2018,2018_House-G_US,US,House-G,House-G,YouGov,391,Online,,10/29/18,1296,Generic Candidate,10427,DEM,47,Generic Candidate,10428,REP,42,,5,11/6/18,53.58,43.72,9.86,-4.86,1,for Economist; among registered voters
56706,91342,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Targoz Market Research,454,Online,,10/30/18,558,Bill Nelson,12413,DEM,45,Rick Scott,12414,REP,49,,-4,11/6/18,49.93,50.05,-0.12,-3.88,1,
56638,91210,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Trafalgar Group,338,IVR,R,10/30/18,2543,Bill Nelson,12413,DEM,49.4,Rick Scott,12414,REP,47.2,,2.2,11/6/18,49.93,50.05,-0.12,2.32,0,for unspecified Republican sponsor
56620,91171,106,2018,2018_Sen-G_MI,MI,Sen-G,Sen-G,Gravis Marketing,124,IVR/Online,,10/30/18,764,Debbie Stabenow,11408,DEM,54,John James,11409,REP,41,,13,11/6/18,52.26,45.76,6.51,6.49,1,
56652,91459,107,2018,2018_Sen-G_MN,MN,Sen-G,Sen-G,SurveyUSA,325,Online,,10/30/18,600,Amy Klobuchar,12373,DEM,57,Jim Newberger,12374,REP,34,,23,11/6/18,60.31,36.21,24.1,-1.1,1,for KSTP-TV Minneapolis
56733,91399,115,2018,2018_Sen-G_NY,NY,Sen-G,Sen-G,Siena College,305,Live Phone,,10/30/18,641,Kirsten E. Gillibrand,11202,DEM,58,Chele Farley,11203,REP,35,,23,11/6/18,66.96,32.98,33.98,-10.98,1,
56661,91258,117,2018,2018_Sen-G_OH,OH,Sen-G,Sen-G,Gravis Marketing,124,IVR/Online,,10/30/18,789,Sherrod Brown,11130,DEM,46,Jim Renacci,11131,REP,37,,9,11/6/18,53.41,46.57,6.85,2.15,1,
56682,91293,118,2018,2018_Sen-G_PA,PA,Sen-G,Sen-G,Muhlenberg College,219,Live Phone,,10/30/18,421,Robert P. Casey Jr.,11138,DEM,54,Lou Barletta,11139,REP,40,,14,11/6/18,55.74,42.62,13.13,0.87,1,for Morning Call
56705,91341,120,2018,2018_Sen-G_TN,TN,Sen-G,Sen-G,Targoz Market Research,454,Online,,10/30/18,480,Phil Bredesen,11382,DEM,49,Marsha Blackburn,11383,REP,49,,0,11/6/18,43.92,54.71,-10.79,10.79,0.5,
56634,91197,126,2018,2018_Sen-G_WV,WV,Sen-G,Sen-G,Emerson College,88,IVR/Online,,10/30/18,1013,"Joe Manchin, III",11132,DEM,47.3,Patrick Morrisey,11133,REP,41.5,2.9,5.8000002,11/6/18,49.57,46.26,3.31,2.49,1,
56671,91275,127,2018,2018_Sen-G_WI,WI,Sen-G,Sen-G,Emerson College,88,IVR/Online,,10/30/18,604,Tammy Baldwin,12400,DEM,53.1,Leah Vukmir,12401,REP,44.4,,8.6999998,11/6/18,55.36,44.53,10.83,-2.13,1,
56652,91460,129,2018,2018_Sen-GS_MN,MN,Sen-G,Sen-GS,SurveyUSA,325,Online,,10/30/18,600,Tina Smith,12376,DEM,48,Karin Housley,12375,REP,40,,8,11/6/18,52.97,42.35,10.62,-2.62,1,for KSTP-TV Minneapolis
56630,91192,136,2018,2018_Gov-G_CO,CO,Gov-G,Gov-G,Magellan Strategies,179,Live Phone,,10/30/18,500,Jared Polis,11206,DEM,45,Walker Stapleton,11207,REP,40,3,5,11/6/18,53.42,42.8,10.62,-5.62,1,
56647,91231,137,2018,2018_Gov-G_CT,CT,Gov-G,Gov-G,Sacred Heart University,453,Live Phone,,10/30/18,500,Ned Lamont,12432,DEM,37.6,Bob Stefanowski,12433,REP,40,9,-2.4000001,11/6/18,49.37,46.21,3.15,-5.55,0,for Hearst Connecticut Media
56706,91338,138,2018,2018_Gov-G_FL,FL,Gov-G,Gov-G,Targoz Market Research,454,Online,,10/30/18,558,Andrew Gillum,10440,DEM,47,Ron DeSantis,12450,REP,48,,-1,11/6/18,49.19,49.59,-0.39,-0.61,1,
56638,91209,138,2018,2018_Gov-G_FL,FL,Gov-G,Gov-G,Trafalgar Group,338,IVR,R,10/30/18,2543,Andrew Gillum,10440,DEM,48.4,Ron DeSantis,12450,REP,46.1,,2.3,11/6/18,49.19,49.59,-0.39,2.69,0,for unspecified Republican sponsor
56670,91270,139,2018,2018_Gov-G_GA,GA,Gov-G,Gov-G,Emerson College,88,IVR/Online,,10/30/18,724,Stacey Yvonne Abrams,11363,DEM,47.3,Brian P. Kemp,11364,REP,49.4,0.8,-2.0999999,11/6/18,48.83,50.22,-1.39,-0.71,1,
56652,91236,149,2018,2018_Gov-G_MN,MN,Gov-G,Gov-G,SurveyUSA,325,Online,,10/30/18,600,Timothy J. Walz,12420,DEM,49,Jeff Johnson,12421,REP,41,,8,11/6/18,53.84,42.43,11.42,-3.42,1,for KSTP-TV Minneapolis
56733,91398,154,2018,2018_Gov-G_NY,NY,Gov-G,Gov-G,Siena College,305,Live Phone,,10/30/18,641,Andrew Cuomo,10430,DEM,49,Marcus J. Molinaro,12467,REP,36,2,13,11/6/18,59.62,36.21,23.42,-10.42,1,
56661,91255,155,2018,2018_Gov-G_OH,OH,Gov-G,Gov-G,Gravis Marketing,124,IVR/Online,,10/30/18,789,Richard Cordray,11106,DEM,48,Michael DeWine,11107,REP,43,,5,11/6/18,46.68,50.39,-3.7,8.7,0,
56613,91150,157,2018,2018_Gov-G_OR,OR,Gov-G,Gov-G,Hoffman Research Group,141,Live Phone,,10/30/18,694,Kate Brown,11111,DEM,45,Knute C. Buehler,11112,REP,42,4,3,11/6/18,50.05,43.65,6.4,-3.4,1,
56682,91292,158,2018,2018_Gov-G_PA,PA,Gov-G,Gov-G,Muhlenberg College,219,Live Phone,,10/30/18,421,Thomas W. Wolf,11113,DEM,58,Scott R. Wagner,11114,REP,37,,21,11/6/18,57.77,40.7,17.07,3.93,1,for Morning Call
56679,91288,160,2018,2018_Gov-G_SC,SC,Gov-G,Gov-G,Trafalgar Group,338,IVR,R,10/30/18,3792,James Emerson Smith,12415,DEM,38.1,Henry Dargan McMaster,12416,REP,54.3,,-16.200001,11/6/18,45.92,53.96,-8.03,-8.17,1,for unspecified Republican sponsor
56644,91227,161,2018,2018_Gov-G_SD,SD,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/30/18,500,Billie H. Sutton,11374,DEM,44,Kristi L. Noem,11375,REP,47,1,-3,11/6/18,47.6,50.97,-3.38,0.38,1,for Argus Leader | KELO-TV
56705,91337,162,2018,2018_Gov-G_TN,TN,Gov-G,Gov-G,Targoz Market Research,454,Online,,10/30/18,480,Karl F. Dean,11380,DEM,44,Bill Lee,11381,REP,53,,-9,11/6/18,38.55,59.56,-21.01,12.01,1,
56671,91271,165,2018,2018_Gov-G_WI,WI,Gov-G,Gov-G,Emerson College,88,IVR/Online,,10/30/18,604,Tony Evers,12398,DEM,50.9,Scott Walker,12399,REP,46.1,,4.8000002,11/6/18,49.54,48.44,1.09,3.71,1,
56694,91313,243,2018,2018_House-G_CO-3,CO-3,House-G,House-G,JMC Analytics/Bold Blue Campaigns,503,Live Phone,,10/30/18,500,Diane Mitsch Bush,11567,DEM,41,Scott Tipton,11568,REP,46,1,-5,11/6/18,43.55,51.52,-7.97,2.97,1,
56582,91075,297,2018,2018_House-G_IA-1,IA-1,House-G,House-G,Siena College/The New York Times Upshot,448,Live Phone,,10/30/18,452,Abby Finkenauer,11230,DEM,45.69,Rod Blum,11231,REP,39.18,,6.5100002,11/6/18,50.96,45.91,5.06,1.45,1,for New York Times
56578,91069,425,2018,2018_House-G_NJ-7,NJ-7,House-G,House-G,Siena College/The New York Times Upshot,448,Live Phone,,10/30/18,503,Tom Malinowski,11248,DEM,47.39,Leonard Lance,11249,REP,39.49,,7.9000001,11/6/18,51.74,46.72,5.02,2.88,1,for New York Times
56627,91246,464,2018,2018_House-G_NY-27,NY-27,House-G,House-G,Dixie Strategies,81,IVR/Live Phone,,10/30/18,801,Nate McMurray,11918,DEM,38.08,Chris Collins,11919,REP,45.32,,-7.2399998,11/6/18,48.74,49.12,-0.38,-6.86,1,for WHEC-TV
56609,91142,506,2018,2018_House-G_PA-16,PA-16,House-G,House-G,Susquehanna Polling & Research Inc.,326,IVR,,10/30/18,405,Ronald A. DiNicola,11212,DEM,51,Mike Kelly,11213,REP,47,,4,11/6/18,47.3,51.58,-4.28,8.28,0,for ABC27 News
56634,91199,598,2018,2018_House-G_WV-1,WV-1,House-G,House-G,Emerson College,88,IVR/Online,,10/30/18,341,Kendra Fershee,11194,DEM,32,David B. McKinley,11195,REP,57.4,,-25.4,11/6/18,35.42,64.58,-29.15,3.75,1,
56634,91200,599,2018,2018_House-G_WV-2,WV-2,House-G,House-G,Emerson College,88,IVR/Online,,10/30/18,344,Talley Sergent,11196,DEM,39.4,Alex X. Mooney,11197,REP,46.8,3.7,-7.4000001,11/6/18,42.98,53.96,-10.98,3.58,1,
56634,91201,600,2018,2018_House-G_WV-3,WV-3,House-G,House-G,Emerson College,88,IVR/Online,,10/30/18,328,Richard Neece Ojeda,11198,DEM,44.5,Carol Devine Miller,11199,REP,52.1,,-7.5999999,11/6/18,43.63,56.37,-12.75,5.15,1,
56627,91185,1753,2018,2018_House-GS_NY-25,NY-25,House-G,House-GS,Dixie Strategies,81,IVR/Live Phone,,10/30/18,843,Joseph Morelle,11914,DEM,48.64,Jim Maxwell,11915,REP,39.5,,9.1400003,11/6/18,58.64,41.3,17.33,-8.19,1,for WHEC-TV
56747,91427,8273,2018,2018_House-G_US,US,House-G,House-G,IBD/TIPP,144,Live Phone,,10/30/18,798,Generic Candidate,10427,DEM,50,Generic Candidate,10428,REP,41,,9,11/6/18,53.58,43.72,9.86,-0.86,1,
56776,91484,8273,2018,2018_House-G_US,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,IVR/Online,,10/30/18,2500,Generic Candidate,10427,DEM,45,Generic Candidate,10428,REP,46,,-1,11/6/18,53.58,43.72,9.86,-10.86,0,
56730,91389,96,2018,2018_Sen-G_AZ,AZ,Sen-G,Sen-G,Trafalgar Group,338,IVR,R,10/31/18,2166,Kyrsten Sinema,12409,DEM,49.8,Martha McSally,12410,REP,47.1,,2.7,11/6/18,49.96,47.61,2.34,0.36,1,for unspecified Republican sponsor
56662,91259,98,2018,2018_Sen-G_CT,CT,Sen-G,Sen-G,Gravis Marketing,124,IVR/Online,,10/31/18,681,Christopher Murphy,12436,DEM,58,Matthew Corey,12437,REP,35,,23,11/6/18,59.53,39.35,20.18,2.82,1,
56756,91440,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Gravis Marketing,124,IVR/Online,,10/31/18,753,Bill Nelson,12413,DEM,50,Rick Scott,12414,REP,47,,3,11/6/18,49.93,50.05,-0.12,3.12,0,
56631,91193,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,St. Pete Polls,314,IVR,,10/31/18,2470,Bill Nelson,12413,DEM,49.3,Rick Scott,12414,REP,47.4,,1.9,11/6/18,49.93,50.05,-0.12,2.02,0,for Florida Politics
56773,91475,109,2018,2018_Sen-G_MO,MO,Sen-G,Sen-G,Marist College,183,Live Phone,,10/31/18,600,Claire McCaskill,11410,DEM,48.5,Josh Hawley,11411,REP,45.5,,3,11/6/18,45.57,51.38,-5.81,8.81,0,for NBC News; average of multiple versions or turnout models listed in poll
56723,91369,112,2018,2018_Sen-G_NV,NV,Sen-G,Sen-G,Trafalgar Group,338,IVR,R,10/31/18,2587,Jacky Rosen,11150,DEM,45.6,Dean Heller,11151,REP,48.9,,-3.3,11/6/18,50.41,45.38,5.03,-8.33,0,for unspecified Republican sponsor
56646,91230,117,2018,2018_Sen-G_OH,OH,Sen-G,Sen-G,Cygnal,67,Live Phone,,10/31/18,503,Sherrod Brown,11130,DEM,52.4,Jim Renacci,11131,REP,42,,10.4,11/6/18,53.41,46.57,6.85,3.55,1,
56663,91260,123,2018,2018_Sen-G_VT,VT,Sen-G,Sen-G,Gravis Marketing,124,IVR/Online,,10/31/18,885,Bernard Sanders,13180,IND,66,Lawrence Zupan,13179,REP,30,,36,11/6/18,67.36,27.44,39.92,,1,
56662,91256,137,2018,2018_Gov-G_CT,CT,Gov-G,Gov-G,Gravis Marketing,124,IVR/Online,,10/31/18,681,Ned Lamont,12432,DEM,46,Bob Stefanowski,12433,REP,37,9,9,11/6/18,49.37,46.21,3.15,5.85,1,
56756,91439,138,2018,2018_Gov-G_FL,FL,Gov-G,Gov-G,Gravis Marketing,124,IVR/Online,,10/31/18,753,Andrew Gillum,10440,DEM,48,Ron DeSantis,12450,REP,47,,1,11/6/18,49.19,49.59,-0.39,1.39,0,
56672,91272,143,2018,2018_Gov-G_IA,IA,Gov-G,Gov-G,Emerson College,88,IVR/Online,,10/31/18,1462,Fred Hubbell,11117,DEM,45,Kim Reynolds,11118,REP,48.9,,-3.9000001,11/6/18,47.53,50.26,-2.73,-1.17,1,
56723,91368,151,2018,2018_Gov-G_NV,NV,Gov-G,Gov-G,Trafalgar Group,338,IVR,R,10/31/18,2587,Steve Sisolak,11119,DEM,44.9,Adam Paul Laxalt,11120,REP,47,,-2.0999999,11/6/18,49.39,45.31,4.08,-6.18,0,for unspecified Republican sponsor
56646,91229,155,2018,2018_Gov-G_OH,OH,Gov-G,Gov-G,Cygnal,67,Live Phone,,10/31/18,503,Richard Cordray,11106,DEM,43.2,Michael DeWine,11107,REP,43.4,2.8,-0.2,11/6/18,46.68,50.39,-3.7,3.5,1,
56663,91257,164,2018,2018_Gov-G_VT,VT,Gov-G,Gov-G,Gravis Marketing,124,IVR/Online,,10/31/18,885,Christine Hallquist,13163,DEM,39,Phillip B. Scott,13164,REP,49,,-10,11/6/18,40.26,55.19,-14.93,4.93,1,
56665,91262,235,2018,2018_House-G_CA-48,CA-48,House-G,House-G,TP Research,452,IVR,,10/31/18,440,Harley Rouda,11163,DEM,41.6,Dana Rohrabacher,11164,REP,50.7,,-9.1000004,11/6/18,53.55,46.45,7.1,-16.2,0,
56666,91264,236,2018,2018_House-G_CA-49,CA-49,House-G,House-G,SurveyUSA,325,IVR/Online,,10/31/18,500,Mike Levin,11258,DEM,51,Diane L. Harkey,11259,REP,44,,7,11/6/18,56.42,43.58,12.84,-5.84,1,for KGTV-TV (California) | San Diego Union-Tribune
56672,91278,297,2018,2018_House-G_IA-1,IA-1,House-G,House-G,Emerson College,88,IVR/Online,,10/31/18,353,Abby Finkenauer,11230,DEM,53,Rod Blum,11231,REP,41.1,3.8,11.9,11/6/18,50.96,45.91,5.06,6.84,1,
56672,91279,298,2018,2018_House-G_IA-2,IA-2,House-G,House-G,Emerson College,88,IVR/Online,,10/31/18,373,Dave Loebsack,11661,DEM,52.6,Christopher Peters,11662,REP,39.7,,12.9,11/6/18,54.79,42.6,12.19,0.71,1,
56672,91280,299,2018,2018_House-G_IA-3,IA-3,House-G,House-G,Emerson College,88,IVR/Online,,10/31/18,380,Cindy Axne,11264,DEM,45.7,David Young,11265,REP,44.8,,0.89999998,11/6/18,49.3,47.14,2.16,-1.26,1,
56672,91281,300,2018,2018_House-G_IA-4,IA-4,House-G,House-G,Emerson College,88,IVR/Online,,10/31/18,356,J.D. Scholten,11663,DEM,41.7,Steve King,11664,REP,51,,-9.3000002,11/6/18,47.04,50.37,-3.33,-5.97,1,
56663,91263,579,2018,2018_House-G_VT-1,VT-1,House-G,House-G,Gravis Marketing,124,IVR/Online,,10/31/18,885,Peter Welch,12120,DEM,66,Anya Tynio,13213,REP,28,,38,11/6/18,69.2,25.95,43.25,-5.25,1,
56729,91388,8273,2018,2018_House-G_US,US,House-G,House-G,ABC News/The Washington Post,3,Live Phone,,10/31/18,737,Generic Candidate,10427,DEM,51.5,Generic Candidate,10428,REP,44,,7.5,11/6/18,53.58,43.72,9.86,-2.36,1,average of multiple versions or turnout models listed in poll
56724,91372,8273,2018,2018_House-G_US,US,House-G,House-G,Harris Insights & Analytics,133,Online,,10/31/18,2117,Generic Candidate,10427,DEM,48,Generic Candidate,10428,REP,42.5,,5.5,11/6/18,53.58,43.72,9.86,-4.36,1,for ScottRasmussen.com; average of multiple versions or turnout models listed in poll
56768,91467,8273,2018,2018_House-G_US,US,House-G,House-G,USC Dornsife/Los Angeles Times,343,Online,,10/31/18,2521,Generic Candidate,10427,DEM,56,Generic Candidate,10428,REP,41,,15,11/6/18,53.58,43.72,9.86,5.14,1,
56716,91361,96,2018,2018_Sen-G_AZ,AZ,Sen-G,Sen-G,Harris Insights & Analytics,133,Online,,11/1/18,600,Kyrsten Sinema,12409,DEM,43.5,Martha McSally,12410,REP,49.1,,-5.5999999,11/6/18,49.96,47.61,2.34,-7.94,0,for Auto Alliance
56717,91362,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Harris Insights & Analytics,133,Online,,11/1/18,600,Bill Nelson,12413,DEM,45.5,Rick Scott,12414,REP,48.1,,-2.5999999,11/6/18,49.93,50.05,-0.12,-2.48,1,for Auto Alliance
56769,91477,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Marist College,183,Live Phone,,11/1/18,595,Bill Nelson,12413,DEM,50,Rick Scott,12414,REP,46,,4,11/6/18,49.93,50.05,-0.12,4.12,0,for NBC News
56770,91479,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,11/1/18,1142,Bill Nelson,12413,DEM,51,Rick Scott,12414,REP,44,,7,11/6/18,49.93,50.05,-0.12,7.12,0,
56719,91363,102,2018,2018_Sen-G_IN,IN,Sen-G,Sen-G,Harris Insights & Analytics,133,Online,,11/1/18,600,Joe Donnelly,11128,DEM,44.4,Mike Braun,11129,REP,42,,2.4000001,11/6/18,44.84,50.73,-5.89,8.29,0,for Auto Alliance
56720,91364,109,2018,2018_Sen-G_MO,MO,Sen-G,Sen-G,Harris Insights & Analytics,133,Online,,11/1/18,600,Claire McCaskill,11410,DEM,45.3,Josh Hawley,11411,REP,46.2,,-0.89999998,11/6/18,45.57,51.38,-5.81,4.91,1,for Auto Alliance
56764,91457,109,2018,2018_Sen-G_MO,MO,Sen-G,Sen-G,Trafalgar Group,338,IVR,R,11/1/18,1791,Claire McCaskill,11410,DEM,44.4,Josh Hawley,11411,REP,48.3,,-3.9000001,11/6/18,45.57,51.38,-5.81,1.91,1,for unspecified Republican sponsor
56718,91366,112,2018,2018_Sen-G_NV,NV,Sen-G,Sen-G,Harris Insights & Analytics,133,Online,,11/1/18,600,Jacky Rosen,11150,DEM,44.4,Dean Heller,11151,REP,45.2,,-0.80000001,11/6/18,50.41,45.38,5.03,-5.83,0,for Auto Alliance
56774,91480,113,2018,2018_Sen-G_NJ,NJ,Sen-G,Sen-G,Quinnipiac University,267,Live Phone,,11/1/18,1115,Robert Menendez,11144,DEM,55,Bob Hugin,11145,REP,40,,15,11/6/18,54.01,42.83,11.18,3.82,1,
56678,91287,114,2018,2018_Sen-G_NM,NM,Sen-G,Sen-G,Carroll Strategies,450,IVR,,11/1/18,1202,Martin Heinrich,11154,DEM,50.7,Mick Rich,11155,REP,37.9,8.4,12.8,11/6/18,54.09,30.53,23.56,-10.76,1,for KOB-TV (Albuquerque)
56716,91358,133,2018,2018_Gov-G_AZ,AZ,Gov-G,Gov-G,Harris Insights & Analytics,133,Online,,11/1/18,600,David Garcia,10441,DEM,36.5,Doug Ducey,10442,REP,56.4,,-19.9,11/6/18,41.84,56,-14.16,-5.74,1,for Auto Alliance
56717,91359,138,2018,2018_Gov-G_FL,FL,Gov-G,Gov-G,Harris Insights & Analytics,133,Online,,11/1/18,600,Andrew Gillum,10440,DEM,49.5,Ron DeSantis,12450,REP,44.8,,4.6999998,11/6/18,49.19,49.59,-0.39,5.09,0,for Auto Alliance
56769,91468,138,2018,2018_Gov-G_FL,FL,Gov-G,Gov-G,Marist College,183,Live Phone,,11/1/18,595,Andrew Gillum,10440,DEM,50,Ron DeSantis,12450,REP,46,,4,11/6/18,49.19,49.59,-0.39,4.39,0,for NBC News
56770,91470,138,2018,2018_Gov-G_FL,FL,Gov-G,Gov-G,Quinnipiac University,267,Live Phone,,11/1/18,1142,Andrew Gillum,10440,DEM,50,Ron DeSantis,12450,REP,43,,7,11/6/18,49.19,49.59,-0.39,7.39,0,
56775,91483,139,2018,2018_Gov-G_GA,GA,Gov-G,Gov-G,20/20 Insight,1,IVR,D,11/1/18,614,Stacey Yvonne Abrams,11363,DEM,50,Brian P. Kemp,11364,REP,46,1,4,11/6/18,48.83,50.22,-1.39,5.39,0,for unspecified Democratic sponsor
56749,91429,139,2018,2018_Gov-G_GA,GA,Gov-G,Gov-G,Trafalgar Group,338,IVR,R,11/1/18,2171,Stacey Yvonne Abrams,11363,DEM,40.1,Brian P. Kemp,11364,REP,52.4,,-12.3,11/6/18,48.83,50.22,-1.39,-10.91,1,for unspecified Republican sponsor
56722,91367,143,2018,2018_Gov-G_IA,IA,Gov-G,Gov-G,Selzer & Co.,304,Live Phone,,11/1/18,801,Fred Hubbell,11117,DEM,46,Kim Reynolds,11118,REP,44,2,2,11/6/18,47.53,50.26,-2.73,4.73,0,for Des Moines Register
56680,91289,145,2018,2018_Gov-G_ME,ME,Gov-G,Gov-G,Slingshot Strategies,451,IVR,,11/1/18,518,Janet T. Mills,11396,DEM,55,Shawn H. Moody,11397,REP,38,7,17,11/6/18,50.89,43.18,7.71,9.29,1,among registered voters
56718,91360,151,2018,2018_Gov-G_NV,NV,Gov-G,Gov-G,Harris Insights & Analytics,133,Online,,11/1/18,600,Steve Sisolak,11119,DEM,43.3,Adam Paul Laxalt,11120,REP,46.7,,-3.4000001,11/6/18,49.39,45.31,4.08,-7.48,0,for Auto Alliance
56745,91424,179,2018,2018_House-G_AZ-1,AZ-1,House-G,House-G,Optimus,245,IVR,,11/1/18,756,Tom O'Halleran,11460,DEM,47.7,Wendy J. Rogers,13167,REP,45.35,,2.3499999,11/6/18,53.83,46.14,7.69,-5.34,1,
56667,91265,235,2018,2018_House-G_CA-48,CA-48,House-G,House-G,Siena College/The New York Times Upshot,448,Live Phone,,11/1/18,491,Harley Rouda,11163,DEM,46.45,Dana Rohrabacher,11164,REP,44.72,,1.73,11/6/18,53.55,46.45,7.1,-5.37,1,for New York Times
56657,91247,286,2018,2018_House-G_GA-6,GA-6,House-G,House-G,Siena College/The New York Times Upshot,448,Live Phone,,11/1/18,421,Lucy McBath,11647,DEM,46.42,Karen Handel,11648,REP,44.32,,2.0999999,11/6/18,50.51,49.48,1.03,1.07,1,for New York Times
56746,91425,471,2018,2018_House-G_OH-7,OH-7,House-G,House-G,Optimus,245,IVR,,11/1/18,800,Ken Harbaugh,11952,DEM,36.34,Bob Gibbs,11953,REP,54.59,,-18.25,11/6/18,41.26,58.74,-17.49,-0.76,1,
56658,91249,559,2018,2018_House-G_TX-32,TX-32,House-G,House-G,Siena College/The New York Times Upshot,448,Live Phone,,11/1/18,477,Colin Allred,12082,DEM,45.82,Pete Sessions,12083,REP,41.8,,4.02,11/6/18,52.27,45.75,6.52,-2.5,1,for New York Times
56742,91418,595,2018,2018_House-G_WI-6,WI-6,House-G,House-G,JMC Analytics/Bold Blue Campaigns,503,Live Phone,,11/1/18,500,Dan Kohl,12147,DEM,33,Glenn Grothman,12148,REP,61,,-28,11/6/18,44.46,55.47,-11.01,-16.99,1,
56766,91462,8273,2018,2018_House-G_US,US,House-G,House-G,Morning Consult,218,Online,,11/1/18,1961,Generic Candidate,10427,DEM,43,Generic Candidate,10428,REP,40,,3,11/6/18,53.58,43.72,9.86,-6.86,1,for Politico; among registered voters
56779,91492,96,2018,2018_Sen-G_AZ,AZ,Sen-G,Sen-G,Emerson College,88,IVR/Online,,11/2/18,758,Kyrsten Sinema,12409,DEM,48.5,Martha McSally,12410,REP,47.8,1.9,0.69999999,11/6/18,49.96,47.61,2.34,-1.64,1,
56801,91545,96,2018,2018_Sen-G_AZ,AZ,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Kyrsten Sinema,12409,DEM,45,Martha McSally,12410,REP,44,,1,11/6/18,49.96,47.61,2.34,-1.34,1,among registered voters
56737,91412,97,2018,2018_Sen-G_CA,CA,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Dianne Feinstein,11226,DEM,47,Kevin de León,11227,DEM,28,,19,11/6/18,54.16,45.84,8.33,,1,among registered voters
56813,91557,97,2018,2018_Sen-G_CA,CA,Sen-G,Sen-G,SurveyUSA,325,Online,,11/2/18,806,Dianne Feinstein,11226,DEM,50,Kevin de León,11227,DEM,36,,14,11/6/18,54.16,45.84,8.33,,1,for KGTV-TV (California) | KPIX-TV (California) | KABC-TV (California) | San Diego Union-Tribune
56701,91331,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Change Research,48,Online,D,11/2/18,1236,Bill Nelson,12413,DEM,50,Rick Scott,12414,REP,48,,2,11/6/18,49.93,50.05,-0.12,2.12,0,for unspecified Democratic sponsor
56780,91493,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Emerson College,88,IVR/Online,,11/2/18,784,Bill Nelson,12413,DEM,49.9,Rick Scott,12414,REP,44.9,,5,11/6/18,49.93,50.05,-0.12,5.12,0,
56802,91546,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Bill Nelson,12413,DEM,47,Rick Scott,12414,REP,46,,1,11/6/18,49.93,50.05,-0.12,1.12,0,among registered voters
56703,91334,100,2018,2018_Sen-G_FL,FL,Sen-G,Sen-G,St. Pete Polls,314,IVR,,11/2/18,2733,Bill Nelson,12413,DEM,47.5,Rick Scott,12414,REP,49.1,,-1.6,11/6/18,49.93,50.05,-0.12,-1.48,1,for Florida Politics
56738,91413,106,2018,2018_Sen-G_MI,MI,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Debbie Stabenow,11408,DEM,52,John James,11409,REP,36,,16,11/6/18,52.26,45.76,6.51,9.49,1,among registered voters
56739,91414,107,2018,2018_Sen-G_MN,MN,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Amy Klobuchar,12373,DEM,53,Jim Newberger,12374,REP,33,,20,11/6/18,60.31,36.21,24.1,-4.1,1,among registered voters
56782,91490,109,2018,2018_Sen-G_MO,MO,Sen-G,Sen-G,Emerson College,88,IVR/Online,,11/2/18,732,Claire McCaskill,11410,DEM,45.6,Josh Hawley,11411,REP,49,,-3.4000001,11/6/18,45.57,51.38,-5.81,2.41,1,
56695,91314,109,2018,2018_Sen-G_MO,MO,Sen-G,Sen-G,Remington Research Group,279,IVR/Live Phone,,11/2/18,1424,Claire McCaskill,11410,DEM,47,Josh Hawley,11411,REP,47,1,0,11/6/18,45.57,51.38,-5.81,5.81,0.5,for Missouri Scout
56803,91547,114,2018,2018_Sen-G_NM,NM,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Martin Heinrich,11154,DEM,47,Mick Rich,11155,REP,33,11,14,11/6/18,54.09,30.53,23.56,-9.56,1,among registered voters
56740,91416,115,2018,2018_Sen-G_NY,NY,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Kirsten E. Gillibrand,11202,DEM,60,Chele Farley,11203,REP,32,,28,11/6/18,66.96,32.98,33.98,-5.98,1,among registered voters
56804,91548,117,2018,2018_Sen-G_OH,OH,Sen-G,Sen-G,Research Co.,449,Online,,11/2/18,450,Sherrod Brown,11130,DEM,53,Jim Renacci,11131,REP,39,,14,11/6/18,53.41,46.57,6.85,7.15,1,among registered voters
